Unnamed: 0,item_id,name,category,price,link,short_description,designer,depth,height,width
728,80291854,SINDVIK,Bookcases & shelving units,100.0,https://www.ikea.com/sa/en/p/sindvik-glass-door-white-clear-glass-80291854/,"        Glass door,          60x38 cm",Marcus Arvonen,,38.0,60.0
729,39286558,HYLLIS,Bookcases & shelving units,141.0,https://www.ikea.com/sa/en/p/hyllis-shelving-units-with-covers-transparent-s39286558/,"        Shelving units with covers,          180x27x74 cm",IKEA of Sweden,27.0,74.0,180.0
730,50434185,ALGOT,Bookcases & shelving units,20.0,https://www.ikea.com/sa/en/p/algot-wall-upright-black-50434185/,"        Wall upright,          84 cm",Francis Cayouette,,84.0,4.0
731,69272649,BROR,Bookcases & shelving units,375.0,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s69272649/,"        Shelving unit,          65x55x110 cm",IKEA of Sweden,55.0,110.0,65.0
732,80291665,GLASSVIK,Bookcases & shelving units,195.0,https://www.ikea.com/sa/en/p/glassvik-glass-door-white-frosted-glass-80291665/,"        Glass door,          60x64 cm",IKEA of Sweden,,64.0,60.0
733,60441562,TIMMERVIKEN,Bookcases & shelving units,60.0,https://www.ikea.com/sa/en/p/timmerviken-drawer-front-black-60441562/,"        Drawer front,          60x26 cm","604.415.62 Drawers make it easy to keep your things organised.To be completed with BESTÅ drawer frame 60X15X40 cm and BESTÅ drawer runner, sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.",,26.0,60.0
734,9300650,BESTÅ,Bookcases & shelving units,2635.0,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-smoked-glass-s09300650/,"        TV storage combination/glass doors,          300x42x193 cm",IKEA of Sweden,42.0,193.0,300.0
735,10441569,STOCKVIKEN,Bookcases & shelving units,210.0,https://www.ikea.com/sa/en/p/stockviken-door-anthracite-10441569/,"        Door,          60x64 cm",104.415.69 You can choose to mount the door on the right or left side.To be completed with BESTÅ hinges.1 door requires 1 pack of hinges. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,,64.0,60.0
736,19057483,BESTÅ,Bookcases & shelving units,480.0,https://www.ikea.com/sa/en/p/besta-wall-cabinet-with-2-doors-lappviken-white-s19057483/,"        Wall cabinet with 2 doors,          60x22x128 cm",IKEA of Sweden,22.0,128.0,60.0
737,19276414,ALGOT / SKÅDIS,Bookcases & shelving units,598.0,https://www.ikea.com/sa/en/p/algot-skadis-wall-upright-shelves-rod-s19276414/,"        Wall upright/shelves/rod,          132x41x199 cm",Francis Cayouette/Eva Lilja Löwenhielm,41.0,199.0,132.0
738,30452613,BROR,Bookcases & shelving units,90.0,https://www.ikea.com/sa/en/p/bror-post-white-30452613/,"        Post,          110 cm",IKEA of Sweden,4.0,110.0,
739,39184437,SVALNÄS,Bookcases & shelving units,1395.0,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-storage-combination-bamboo-white-s39184437/,"        Wall-mounted storage combination,          130x35x176 cm",Jon Karlsson,35.0,176.0,130.0
740,39292026,BILLY / MORLIDEN,Bookcases & shelving units,595.0,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-with-glass-doors-brown-ash-veneer-glass-s39292026/,"        Bookcase with glass-doors,          80x30x202 cm",Gillis Lundgren/IKEA of Sweden,30.0,202.0,80.0
741,49133579,IVAR,Bookcases & shelving units,365.0,https://www.ikea.com/sa/en/p/ivar-1-section-bottle-racks-pine-grey-s49133579/,"        1 section/bottle racks,          89x30x124 cm",IKEA of Sweden/Sarah Fager,30.0,124.0,89.0
742,40206476,GALANT,Bookcases & shelving units,395.0,https://www.ikea.com/sa/en/p/galant-add-on-unit-white-40206476/,"        Add-on unit,          80x80 cm",K Malmvall/E Lilja Löwenhielm,40.0,80.0,80.0
743,49221062,EKET,Bookcases & shelving units,1260.0,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-s49221062/,"        Cabinet combination with feet,          210x35x180 cm",Jon Karlsson/IKEA of Sweden,35.0,180.0,210.0
744,49272706,BROR,Bookcases & shelving units,1345.0,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s49272706/,"        Shelving unit,          234x55x190 cm",IKEA of Sweden,55.0,190.0,234.0
745,49299032,BESTÅ,Bookcases & shelving units,1215.0,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-selsviken-nannarp-high-gloss-dark-red-brown-s49299032/,"        TV bench,          180x42x48 cm",IKEA of Sweden/Carl Öjerstam,42.0,48.0,180.0
746,49302874,IVAR,Bookcases & shelving units,453.0,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-shelves-rails-cover-s49302874/,"        Shelving unit w shelves/rails/cover,          89x50x179 cm",IKEA of Sweden,50.0,179.0,89.0
747,50470512,IVAR,Bookcases & shelving units,245.0,https://www.ikea.com/sa/en/p/ivar-shelf-black-50470512/,"        Shelf,          83x30 cm",IKEA of Sweden,30.0,,83.0
748,59303477,IVAR,Bookcases & shelving units,2275.0,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-cabinets-drawers-pine-red-s59303477/,"        Shelving unit w cabinets/drawers,          344x30x226 cm",IKEA of Sweden,30.0,226.0,344.0
749,60291845,HANVIKEN,Bookcases & shelving units,100.0,https://www.ikea.com/sa/en/p/hanviken-door-white-60291845/,"        Door,          60x64 cm",Marcus Arvonen,,64.0,60.0
750,60414257,VASSVIKEN,Bookcases & shelving units,75.0,https://www.ikea.com/sa/en/p/vassviken-drawer-front-white-60414257/,"        Drawer front,          60x26 cm",IKEA of Sweden,,26.0,60.0
751,69017833,BILLY / MORLIDEN,Bookcases & shelving units,1770.0,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-white-s69017833/,"        Bookcase,          160x30x237 cm",IKEA of Sweden/Gillis Lundgren,30.0,237.0,160.0
752,69239607,ALGOT,Bookcases & shelving units,347.0,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-s69239607/,"        Wall upright/shelves/rod,          132x41x197 cm",Francis Cayouette,41.0,197.0,132.0
753,69275718,BROR,Bookcases & shelving units,1340.0,https://www.ikea.com/sa/en/p/bror-shelving-unit-with-cabinets-black-s69275718/,"        Shelving unit with cabinets,          170x40x110 cm",IKEA of Sweden,40.0,110.0,170.0
754,69288018,IVAR,Bookcases & shelving units,1045.0,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-shelves-rails-pine-s69288018/,"        Shelving unit with shelves/rails,          259x50x179 cm",IKEA of Sweden,50.0,179.0,259.0
755,69304754,IVAR,Bookcases & shelving units,1745.0,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-tbl-cabinets-shlvs-pine-s69304754/,"        Shelving unit w tbl/cabinets/shlvs,          259x30-104x179 cm",IKEA of Sweden,30.0,179.0,259.0
756,70348785,SKÄRHAMN,Bookcases & shelving units,29.0,https://www.ikea.com/sa/en/p/skaerhamn-knob-black-chrome-plated-70348785/,"        Knob,          22 mm",Ebba Strandmark,24.0,,
757,70470511,IVAR,Bookcases & shelving units,145.0,https://www.ikea.com/sa/en/p/ivar-side-unit-black-70470511/,"        Side unit,          30x179 cm",IKEA of Sweden,,179.0,30.0
758,70394471,BOTTNA,Bookcases & shelving units,65.0,https://www.ikea.com/sa/en/p/bottna-display-shelf-light-beige-70394471/,"        Display shelf,          76x32 cm",K Hagberg/M Hagberg,,32.0,76.0
759,89248371,IVAR,Bookcases & shelving units,1045.0,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-pine-s89248371/,"        3 sections/shelves,          219x30x226 cm",IKEA of Sweden,30.0,226.0,219.0
760,89287683,IVAR,Bookcases & shelving units,428.0,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-clothes-rail-s89287683/,"        Shelving unit with clothes rail,          89x50x226 cm",IKEA of Sweden,50.0,226.0,89.0
761,89297663,JONAXEL,Bookcases & shelving units,670.0,https://www.ikea.com/sa/en/p/jonaxel-frame-w-bskts-clths-rl-shlv-uts-s89297663/,"        Frame/w bskts/clths rl/shlv uts,          173x51x173 cm",IKEA of Sweden,51.0,173.0,173.0
762,89323723,IVAR,Bookcases & shelving units,1980.0,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-cabinets-drawers-pine-red-s89323723/,"        Shelving unit w cabinets/drawers,          259x30x179 cm",IKEA of Sweden,30.0,179.0,259.0
763,90226797,UPPLEVA,Bookcases & shelving units,145.0,https://www.ikea.com/sa/en/p/uppleva-wall-bracket-for-tv-fixed-90226797/,"        Wall bracket for TV, fixed,          37-55 """,IKEA of Sweden,,,
764,90443625,NOTVIKEN,Bookcases & shelving units,115.0,https://www.ikea.com/sa/en/p/notviken-door-blue-90443625/,"        Door,          60x64 cm",904.436.25 The doors keep your belongings hidden and free from dust.You can choose to mount the door on the right or left side.To be completed with BESTÅ hinges.1 door requires 1 pack of hinges. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,,64.0,60.0
765,99248380,IVAR,Bookcases & shelving units,990.0,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-cabinet-pine-s99248380/,"        3 sections/shelves/cabinet,          259x30x124 cm",IKEA of Sweden,30.0,124.0,259.0
766,99288012,IVAR,Bookcases & shelving units,718.0,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-shelves-drwrs-rail-s99288012/,"        Shelving unit w shelves/drwrs/rail,          174x50x124 cm",IKEA of Sweden/Sarah Fager,50.0,124.0,174.0
767,99315812,IVAR,Bookcases & shelving units,395.0,https://www.ikea.com/sa/en/p/ivar-shelving-unit-black-s99315812/,"        Shelving unit,          89x30x179 cm",IKEA of Sweden,30.0,179.0,89.0
768,90265246,HISHULT,Bookcases & shelving units,35.0,https://www.ikea.com/sa/en/p/hishult-handle-porcelain-white-90265246/,"        Handle,          140 mm",K Hagberg/M Hagberg,37.0,,12.0
769,70236151,ORRNÄS,Bookcases & shelving units,29.0,https://www.ikea.com/sa/en/p/orrnaes-handle-stainless-steel-colour-stainless-steel-70236151/,"        Handle,          170 mm",IKEA of Sweden,35.0,,16.0
770,50323597,BILLSBRO,Bookcases & shelving units,35.0,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-50323597/,"        Handle,          320 mm",H Preutz/A Fredriksson,,,
771,29248345,IVAR,Bookcases & shelving units,906.0,https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-pine-s29248345/,"        2 sections/shelves,          134x50x226 cm",IKEA of Sweden,50.0,226.0,134.0
772,70441566,RIKSVIKEN,Bookcases & shelving units,225.0,https://www.ikea.com/sa/en/p/riksviken-door-light-bronze-effect-70441566/,"        Door,          60x64 cm",704.415.66 You can choose to mount the door on the right or left side.To be completed with BESTÅ hinges.1 door requires 1 pack of hinges. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,,64.0,60.0
773,423721,KALLAX,Bookcases & shelving units,100.0,https://www.ikea.com/sa/en/p/kallax-insert-with-mirror-door-00423721/,"        Insert with mirror door,          33x33 cm",IKEA of Sweden,38.0,33.0,33.0
774,10357004,KALLRÖR,Bookcases & shelving units,35.0,https://www.ikea.com/sa/en/p/kallroer-handle-stainless-steel-10357004/,"        Handle,          405 mm",IKEA of Sweden,38.0,,
775,19288006,IVAR,Bookcases & shelving units,760.0,https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-clothes-rail-s19288006/,"        Shelving unit with clothes rail,          174x50x226 cm",IKEA of Sweden,50.0,226.0,174.0
776,79248319,IVAR,Bookcases & shelving units,440.0,https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-pine-s79248319/,"        2 sections/shelves,          134x30x179 cm",IKEA of Sweden,30.0,179.0,134.0
777,79320744,SVALNÄS,Bookcases & shelving units,1245.0,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-workspace-combination-bamboo-white-s79320744/,"        Wall-mounted workspace combination,          150x35x176 cm",Jon Karlsson,35.0,176.0,150.0
778,89297677,JONAXEL,Bookcases & shelving units,560.0,https://www.ikea.com/sa/en/p/jonaxel-frame-wire-baskets-top-shelves-s89297677/,"        Frame/wire baskets/top shelves,          148x51x104 cm",IKEA of Sweden,51.0,104.0,148.0
779,99303442,IVAR,Bookcases & shelving units,1225.0,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-cabinets-drawers-pine-red-s99303442/,"        Shelving unit w cabinets/drawers,          219x30x226 cm",IKEA of Sweden,30.0,226.0,219.0
780,9291622,KOLBJÖRN,Bookcases & shelving units,1145.0,https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-with-cabinet-beige-s09291622/,"        Shelving unit with cabinet,          251x37x161 cm",IKEA of Sweden,37.0,161.0,251.0
781,29184433,SVALNÄS,Bookcases & shelving units,1620.0,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-shelf-combination-bamboo-s29184433/,"        Wall-mounted shelf combination,          193x25x176 cm",Jon Karlsson,25.0,176.0,193.0
782,29248538,IVAR,Bookcases & shelving units,1013.0,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-pine-s29248538/,"        3 sections/shelves,          139x50x124-226 cm",IKEA of Sweden,50.0,,139.0
783,29285470,ALGOT,Bookcases & shelving units,555.0,https://www.ikea.com/sa/en/p/algot-2-sections-shelves-black-s29285470/,"        2 sections/shelves,          127x41x180 cm",Francis Cayouette,41.0,180.0,127.0
784,30441554,TIMMERVIKEN,Bookcases & shelving units,115.0,https://www.ikea.com/sa/en/p/timmerviken-door-black-30441554/,"        Door,          60x64 cm",304.415.54 The door keeps your belongings hidden and free from dust.You can choose to mount the door on the right or left side.To be completed with BESTÅ hinges.1 door requires 1 pack of hinges. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,,64.0,60.0
785,39230712,BILLY,Bookcases & shelving units,700.0,https://www.ikea.com/sa/en/p/billy-bookcase-combination-hght-extension-black-brown-s39230712/,"        Bookcase combination/hght extension,          120x28x237 cm",IKEA of Sweden/Gillis Lundgren,28.0,237.0,120.0
786,39311789,JONAXEL,Bookcases & shelving units,950.0,https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskts-clths-rl-shlv-uts-s39311789/,"        Frame/mesh baskts/clths rl/shlv uts,          173x51x207 cm",IKEA of Sweden,51.0,207.0,173.0
787,49294548,VITTSJÖ,Bookcases & shelving units,1035.0,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s49294548/,"        Storage combination,          300x36x175 cm",Johan Kroon,36.0,175.0,300.0
788,59311463,JONAXEL,Bookcases & shelving units,975.0,https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskets-clothes-rails-s59311463/,"        Frame/mesh baskets/clothes rails,          148x51x207 cm",IKEA of Sweden,51.0,207.0,148.0
789,59385755,BROR,Bookcases & shelving units,375.0,https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s59385755/,"        Shelving unit,          85x55x110 cm",IKEA of Sweden,55.0,110.0,85.0
790,69248386,IVAR,Bookcases & shelving units,1110.0,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-pine-s69248386/,"        3 sections/shelves,          259x30x179 cm",IKEA of Sweden,30.0,179.0,259.0
791,69285473,ALGOT / BROR,Bookcases & shelving units,1311.0,https://www.ikea.com/sa/en/p/algot-bror-shelving-unit-with-cabinet-black-s69285473/,"        Shelving unit with cabinet,          162x41x162 cm",Francis Cayouette/IKEA of Sweden,41.0,162.0,162.0
792,79272696,BROR,Bookcases & shelving units,1125.0,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s79272696/,"        Shelving unit,          234x55x110 cm",IKEA of Sweden,55.0,110.0,234.0
793,79279457,ALGOT,Bookcases & shelving units,388.6,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-s79279457/,        Wall upright/shelves/drying rack,Francis Cayouette,,,
794,79303495,IVAR,Bookcases & shelving units,910.0,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-cabinets-drawers-pine-red-s79303495/,"        Shelving unit w cabinets/drawers,          134x30x179 cm",IKEA of Sweden,30.0,179.0,134.0
795,79305102,JONAXEL,Bookcases & shelving units,630.0,https://www.ikea.com/sa/en/p/jonaxel-frame-wire-baskets-clothes-rails-s79305102/,"        Frame/wire baskets/clothes rails,          142-178x51x173 cm",IKEA of Sweden,51.0,173.0,
796,80441556,TIMMERVIKEN,Bookcases & shelving units,100.0,https://www.ikea.com/sa/en/p/timmerviken-door-drawer-front-black-80441556/,"        Door/drawer front,          60x38 cm",804.415.56 The front may be used as a door or as a drawer front.You can choose to mount the door on the right or left side.The door keeps your belongings hidden and free from dust.To be completed with BESTÅ hinges if used as door. Sold separately.To be completed with BESTÅ drawer frame 60x25x40 cm and BESTÅ drawer runner if used as drawer front. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,,38.0,60.0
797,80450353,IVAR,Bookcases & shelving units,75.0,https://www.ikea.com/sa/en/p/ivar-drawer-red-80450353/,"        Drawer,          39x30x14 cm",IKEA of Sweden,30.0,14.0,39.0
798,89276590,ALGOT,Bookcases & shelving units,245.0,https://www.ikea.com/sa/en/p/algot-wall-upright-mesh-baskets-white-s89276590/,"        Wall upright/mesh baskets,          65x41x197 cm",Francis Cayouette,41.0,197.0,65.0
799,89285518,ALGOT,Bookcases & shelving units,594.0,https://www.ikea.com/sa/en/p/algot-3-sections-shelves-black-s89285518/,"        3 sections/shelves,          189x41x170 cm",Francis Cayouette,41.0,170.0,189.0
800,99184439,SVALNÄS,Bookcases & shelving units,2070.0,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-storage-combination-bamboo-white-s99184439/,"        Wall-mounted storage combination,          193x35x176 cm",Jon Karlsson,35.0,176.0,193.0
801,99297634,JONAXEL,Bookcases & shelving units,730.0,https://www.ikea.com/sa/en/p/jonaxel-frame-wire-baskets-clothes-rails-s99297634/,"        Frame/wire baskets/clothes rails,          142-178x51x173 cm",IKEA of Sweden,51.0,173.0,
802,99903788,ALGOT,Bookcases & shelving units,296.0,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s99903788/,"        Wall upright/shelves,          86x41x197 cm",Francis Cayouette,41.0,197.0,86.0
803,30441554,TIMMERVIKEN,Cabinets & cupboards,115.0,https://www.ikea.com/sa/en/p/timmerviken-door-black-30441554/,"        Door,          60x64 cm",304.415.54 The door keeps your belongings hidden and free from dust.You can choose to mount the door on the right or left side.To be completed with BESTÅ hinges.1 door requires 1 pack of hinges. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,,64.0,60.0
804,49300827,BESTÅ,Cabinets & cupboards,1850.0,https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-black-brown-selsviken-dark-red-brown-clear-glass-s49300827/,"        Storage combination w glass doors,          120x42x192 cm",IKEA of Sweden,42.0,192.0,120.0
805,80441556,TIMMERVIKEN,Cabinets & cupboards,100.0,https://www.ikea.com/sa/en/p/timmerviken-door-drawer-front-black-80441556/,"        Door/drawer front,          60x38 cm",804.415.56 The front may be used as a door or as a drawer front.You can choose to mount the door on the right or left side.The door keeps your belongings hidden and free from dust.To be completed with BESTÅ hinges if used as door. Sold separately.To be completed with BESTÅ drawer frame 60x25x40 cm and BESTÅ drawer runner if used as drawer front. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.,,38.0,60.0
806,29297958,BESTÅ,Cabinets & cupboards,820.0,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-black-brown-selsviken-stallarp-high-gloss-dark-red-brown-s29297958/,"        TV bench with drawers,          120x42x48 cm",Carl Öjerstam/IKEA of Sweden,42.0,48.0,120.0
807,10443629,GLASSVIK,Cabinets & cupboards,175.0,https://www.ikea.com/sa/en/p/glassvik-glass-door-dark-red-brown-clear-glass-10443629/,"        Glass door,          60x38 cm",IKEA of Sweden,,38.0,60.0
808,80275887,KALLAX,Cabinets & cupboards,250.0,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-80275887/,"        Shelving unit,          77x147 cm",Tord Björklund,39.0,147.0,77.0
809,59286468,EKET,Cabinets & cupboards,311.0,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-white-s59286468/,"        Cabinet combination with legs,          70x35x80 cm",Jon Karlsson,35.0,80.0,70.0
810,40033763,IVAR,Cabinets & cupboards,295.0,https://www.ikea.com/sa/en/p/ivar-cabinet-pine-40033763/,"        Cabinet,          80x30x83 cm",IKEA of Sweden,30.0,83.0,80.0
811,40383737,LOMMARP,Cabinets & cupboards,1116.0,https://www.ikea.com/sa/en/p/lommarp-cabinet-with-glass-doors-dark-blue-green-40383737/,"        Cabinet with glass doors,          86x199 cm",Francis Cayouette,49.0,199.0,86.0
812,10119206,DETOLF,Cabinets & cupboards,295.0,https://www.ikea.com/sa/en/p/detolf-glass-door-cabinet-black-brown-10119206/,"        Glass-door cabinet,          43x163 cm",IKEA of Sweden,37.0,163.0,43.0
813,59278307,KALLAX,Cabinets & cupboards,500.0,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s59278307/,"        Shelving unit with 4 inserts,          77x147 cm",Tord Björklund,39.0,147.0,77.0
814,49280042,BILLY / OXBERG,Cabinets & cupboards,315.0,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-doors-white-s49280042/,"        Bookcase with doors,          80x30x106 cm",Gillis Lundgren,30.0,106.0,80.0
815,30439565,SYVDE,Cabinets & cupboards,595.0,https://www.ikea.com/sa/en/p/syvde-cabinet-with-glass-doors-white-30439565/,"        Cabinet with glass doors,          100x123 cm",IKEA of Sweden,48.0,123.0,100.0
816,79286491,EKET,Cabinets & cupboards,377.0,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-white-stained-oak-effect-s79286491/,"        Cabinet combination with feet,          70x25x107 cm",Jon Karlsson/IKEA of Sweden,25.0,107.0,70.0
817,59248867,LIXHULT,Cabinets & cupboards,580.0,https://www.ikea.com/sa/en/p/lixhult-storage-combination-dark-blue-s59248867/,"        Storage combination,          140x82 cm",Jon Karlsson,35.0,60.0,140.0
818,70328669,LIXHULT,Cabinets & cupboards,175.0,https://www.ikea.com/sa/en/p/lixhult-cabinet-metal-grey-70328669/,"        Cabinet,          60x35 cm",Jon Karlsson,35.0,35.0,60.0
819,69287392,BILLY / OXBERG,Cabinets & cupboards,195.0,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-door-white-s69287392/,"        Bookcase with door,          40x30x106 cm",Gillis Lundgren,30.0,106.0,40.0
820,50413507,HEMNES,Cabinets & cupboards,1595.0,https://www.ikea.com/sa/en/p/hemnes-glass-door-cabinet-with-3-drawers-white-stain-light-brown-50413507/,"        Glass-door cabinet with 3 drawers,          90x197 cm",Carina Bengs,37.0,197.0,90.0
821,29281066,BILLY / OXBERG,Cabinets & cupboards,385.0,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-doors-white-s29281066/,"        Bookcase with doors,          80x30x202 cm",Gillis Lundgren,30.0,202.0,80.0
822,79302721,BESTÅ,Cabinets & cupboards,920.0,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-black-brown-riksviken-nannarp-light-bronze-effect-s79302721/,"        Storage combination with doors,          120x42x74 cm",IKEA of Sweden/Carl Öjerstam,42.0,74.0,120.0
823,19279177,LIXHULT,Cabinets & cupboards,350.0,https://www.ikea.com/sa/en/p/lixhult-cabinet-combination-grey-s19279177/,"        Cabinet combination,          120x35x57 cm",Jon Karlsson,35.0,35.0,120.0
824,40302289,BRUSALI,Cabinets & cupboards,595.0,https://www.ikea.com/sa/en/p/brusali-high-cabinet-with-door-brown-40302289/,"        High cabinet with door,          80x190 cm",IKEA of Sweden,48.0,190.0,80.0
825,30381593,IVAR,Cabinets & cupboards,345.0,https://www.ikea.com/sa/en/p/ivar-cabinet-with-doors-white-30381593/,"        Cabinet with doors,          80x83 cm",Sarah Fager,30.0,83.0,80.0
826,50300666,BRIMNES,Cabinets & cupboards,445.0,https://www.ikea.com/sa/en/p/brimnes-cabinet-with-doors-glass-white-50300666/,"        Cabinet with doors,          78x95 cm",K Hagberg/M Hagberg,41.0,95.0,78.0
827,89279174,LIXHULT,Cabinets & cupboards,356.0,https://www.ikea.com/sa/en/p/lixhult-wall-mounted-cabinet-combination-white-s89279174/,"        Wall-mounted cabinet combination,          50x25x50 cm",Jon Karlsson,25.0,50.0,50.0
828,40300662,BRIMNES,Cabinets & cupboards,395.0,https://www.ikea.com/sa/en/p/brimnes-cabinet-with-doors-white-40300662/,"        Cabinet with doors,          78x95 cm",K Hagberg/M Hagberg,41.0,95.0,78.0
829,359739,ROTHULT,Cabinets & cupboards,95.0,https://www.ikea.com/sa/en/p/rothult-smart-lock-white-00359739/,        Smart lock,IKEA of Sweden,,7.0,3.0
830,302291,BRUSALI,Cabinets & cupboards,375.0,https://www.ikea.com/sa/en/p/brusali-cabinet-with-doors-brown-00302291/,"        Cabinet with doors,          80x93 cm",IKEA of Sweden,48.0,93.0,80.0
831,40309257,HEMNES,Cabinets & cupboards,1395.0,https://www.ikea.com/sa/en/p/hemnes-sideboard-white-stain-40309257/,"        Sideboard,          157x88 cm",Carina Bengs,47.0,88.0,157.0
832,29248864,LIXHULT,Cabinets & cupboards,663.0,https://www.ikea.com/sa/en/p/lixhult-storage-combination-dark-blue-red-orange-grey-dark-green-s29248864/,"        Storage combination,          130x117 cm",Jon Karlsson,35.0,95.0,130.0
833,69017828,BILLY / OXBERG,Cabinets & cupboards,575.0,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-white-s69017828/,"        Bookcase,          80x30x202 cm",Gillis Lundgren,30.0,202.0,80.0
834,30439725,LIATORP,Cabinets & cupboards,1295.0,https://www.ikea.com/sa/en/p/liatorp-glass-door-cabinet-white-30439725/,"        Glass-door cabinet,          96x214 cm",Carina Bengs,42.0,214.0,96.0
835,19205884,BESTÅ,Cabinets & cupboards,1870.0,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-black-brown-kallviken-dark-grey-concrete-effect-s19205884/,"        Storage combination with doors,          120x40x192 cm",IKEA of Sweden,40.0,192.0,120.0
836,70439728,LIATORP,Cabinets & cupboards,1345.0,https://www.ikea.com/sa/en/p/liatorp-sideboard-white-70439728/,"        Sideboard,          145x87 cm",Carina Bengs,48.0,87.0,145.0
837,89248205,IVAR,Cabinets & cupboards,440.0,https://www.ikea.com/sa/en/p/ivar-cabinet-with-doors-pine-white-s89248205/,"        Cabinet with doors,          89x30x124 cm",Sarah Fager/IKEA of Sweden,30.0,124.0,89.0
838,30396429,LIXHULT,Cabinets & cupboards,145.0,https://www.ikea.com/sa/en/p/lixhult-cabinet-metal-dark-blue-30396429/,"        Cabinet,          35x60 cm",Jon Karlsson,35.0,60.0,35.0
839,10409871,BRIMNES,Cabinets & cupboards,476.0,https://www.ikea.com/sa/en/p/brimnes-glass-door-cabinet-black-10409871/,"        Glass-door cabinet,          80x190 cm",K Hagberg/M Hagberg,35.0,190.0,80.0
840,19189030,EKET,Cabinets & cupboards,656.0,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s19189030/,"        Wall-mounted cabinet combination,          80x35x210 cm",IKEA of Sweden/Jon Karlsson,35.0,210.0,80.0
841,396416,MILSBO,Cabinets & cupboards,995.0,https://www.ikea.com/sa/en/p/milsbo-glass-door-cabinet-white-00396416/,"        Glass-door cabinet,          73x175 cm",Jonas Hultqvist,42.0,175.0,73.0
